#The data included in this document is from www.refuges.info. The data is made available under CC By-Sa 2.0
id_point;nom;type;altitude;latitude;longitude;état;nombre de place;lien
4361;Source de la maison forestière de la Coche;point d'eau;1350;44.88552;5.4438;;0;http://www.refuges.info/point/4361/point-d-eau/Vercors/Source-de-la-maison-forestiere-de-la-Coche/
4479;Source de Ghignu;point d'eau;0;42.73033;9.13953;;0;http://www.refuges.info/point/4479/point-d-eau/Corse/Source-de-Ghignu/
3276;Fontaine de Frettevieille;point d'eau;1260;45.33079;5.79249;;0;http://www.refuges.info/point/3276/point-d-eau/Chartreuse/Fontaine-de-Frettevieille/
5833;Fontaine du Lac de Kruth;point d'eau;554;47.9522036397253;6.95665240287781;;0;http://www.refuges.info/point/5833/point-d-eau/Hautes-Vosges/Fontaine-du-Lac-de-Kruth/
5914;Fontaine de Juégheat;point d'eau;0;45.6916609628035;2.85778641700745;;0;http://www.refuges.info/point/5914/point-d-eau/Puys-Sancy-Cantal/Fontaine-de-Juegheat/
1182;Fontaine des Endettés;point d'eau;1610;44.8257;5.4823;;0;http://www.refuges.info/point/1182/point-d-eau/Vercors/Fontaine-des-Endettes/
4475;Fontaine de San Fabiano;point d'eau;675;42.39567;9.44187;;0;http://www.refuges.info/point/4475/point-d-eau/Corse/Fontaine-de-San-Fabiano/
6759;Abreuvoirs de Sant Sadurni;point d'eau;915;42.6693573624346;2.39676833152771;;0;http://www.refuges.info/point/6759/point-d-eau/Conflent/Abreuvoirs-de-Sant-Sadurni/
4481;Fontaine di a Petricaghjola;point d'eau;916;42.85936;9.39099;;0;http://www.refuges.info/point/4481/point-d-eau/Corse/Fontaine-di-a-Petricaghjola/
6558;Cantine Zeller;point d'eau;650;47.8581659631785;7.17649269143294;;0;http://www.refuges.info/point/6558/point-d-eau/Hautes-Vosges/Cantine-Zeller/
3790;Source St Antoine;point d'eau;580;47.82203;7.12138;;0;http://www.refuges.info/point/3790/point-d-eau/Hautes-Vosges/Source-St-Antoine/
4495;Fontaine-lavoir de Cantoli;point d'eau;953;41.78494;9.15677;;0;http://www.refuges.info/point/4495/point-d-eau/Corse/Fontaine-lavoir-de-Cantoli/
6769;Fontaine de Femina Morta;point d'eau;1040;42.23005;8.75577;;0;http://www.refuges.info/point/6769/point-d-eau/Corse/Fontaine-de-Femina-Morta/
4492;Source de Pianellu;point d'eau;260;42.72921;9.36921;;0;http://www.refuges.info/point/4492/point-d-eau/Corse/Source-de-Pianellu/
5913;Fontaine d'Orcival;point d'eau;890;45.6828881960471;2.84193992614746;;0;http://www.refuges.info/point/5913/point-d-eau/Puys-Sancy-Cantal/Fontaine-d-Orcival/
4462;Source d'Acques Suprane;point d'eau;1414;41.96505;9.22598;;0;http://www.refuges.info/point/4462/point-d-eau/Corse/Source-d-Acques-Suprane/
4599;Source du Cros de Lans;point d'eau;855;43.34041;5.8312;;0;http://www.refuges.info/point/4599/point-d-eau/Ste-Victoire-Artuby-Verdon/source-du-Cros-de-Lans/
3748;Source de Vachine;point d'eau;370;45.87881;5.38801;;0;http://www.refuges.info/point/3748/point-d-eau/Bugey/Source-de-Vachine/
6016;Fontaine de Salisei;point d'eau;802;42.34742;8.68113;;0;http://www.refuges.info/point/6016/point-d-eau/Corse/Fontaine-de-Salisei/
3863;Fontaine - Ruisseau du Bruyant;point d'eau;1140;45.39988;5.79928;;0;http://www.refuges.info/point/3863/point-d-eau/Chartreuse/Fontaine---Ruisseau-du-Bruyant/
2200;Source de la Bouine;point d'eau;1627;45.322;6.0529;;0;http://www.refuges.info/point/2200/point-d-eau/Belledonne/Source-de-la-Bouine/
4414;Fontaine de Gaule;point d'eau;395;44.83683;1.73602;;0;http://www.refuges.info/point/4414/point-d-eau/Quercy-Rouergue/Fontaine-de-Gaule/
6271;Fontaine de l'Occhiu;point d'eau;842;42.14833;9.14919;;0;http://www.refuges.info/point/6271/point-d-eau/Corse/Fontaine-de-l-Occhiu/
4551;Source de Cuccàvara;point d'eau;1460;42.29449;8.82802;;0;http://www.refuges.info/point/4551/point-d-eau/Corse/source-de-Cuccavara/
1965;Fontaine des Sarrazins;point d'eau;1600;44.997;5.572;;0;http://www.refuges.info/point/1965/point-d-eau/Vercors/Fontaine-des-Sarrazins/
4466;Source de Scaffa;point d'eau;1738;42.4266;9.088;;0;http://www.refuges.info/point/4466/point-d-eau/Corse/Source-de-Scaffa/
5557;Fontaine - abreuvoir Cortal dels Cortils;point d'eau;0;42.28087;1.690933;;0;http://www.refuges.info/point/5557/point-d-eau/Girona/Fontaine---abreuvoir-Cortal-dels-Cortils/
6668;Fontaine des Vachers;point d'eau;1505;44.8197;6.0257;;0;http://www.refuges.info/point/6668/point-d-eau/Ecrins/Fontaine-des-Vachers/
4129;Fontaine Pourrie;point d'eau;1700;44.782;5.508;;0;http://www.refuges.info/point/4129/point-d-eau/Vercors/Fontaine-Pourrie/
1876;Fontaine du Col des Cyclotouristes;point d'eau;1310;45.6831;6.4357;;0;http://www.refuges.info/point/1876/point-d-eau/Beaufortain/Fontaine-du-Col-des-Cyclotouristes/
1179;Fontaine de Carrette;point d'eau;1410;44.9817;5.50639;;0;http://www.refuges.info/point/1179/point-d-eau/Vercors/Fontaine-de-Carrette/
6572;Source de Tassi;point d'eau;515;42.3334;8.81971;;0;http://www.refuges.info/point/6572/point-d-eau/Corse/Source-de-Tassi/
1864;Source de Font Froide;point d'eau;1700;44.71697;5.50565;;0;http://www.refuges.info/point/1864/point-d-eau/Vercors/Source-de-Font-Froide/
4932;Robinet du col d'Hauzay;point d'eau;965;43.04697;-1.37132;;0;http://www.refuges.info/point/4932/point-d-eau/Pays-Basque/Robinet-du-col-d-Hauzay/
5997;Bachal cabane de berger de la Pisse;point d'eau;2422;44.9034;6.5329;;0;http://www.refuges.info/point/5997/point-d-eau/Ecrins/Bachal-cabane-de-berger-de-la-Pisse/
6432;Source du lac de Coueyla-Gran;point d'eau;2150;42.8747493502803;0.153395533561707;;0;http://www.refuges.info/point/6432/point-d-eau/Bigorre/Source-du-lac-de-Coueyla-Gran/
4759;Fontaine du pont de Serriera;point d'eau;31;42.29456;8.70158;;0;http://www.refuges.info/point/4759/point-d-eau/Corse/fontaine-du-pont-de-Serriera/
4211;Source de San Léonardo;point d'eau;804;42.2995;8.7931;;0;http://www.refuges.info/point/4211/point-d-eau/Corse/Source-de-San-Leonardo/
1810;Fontaines des Pères;point d'eau;981;45.8214;2.9499;;0;http://www.refuges.info/point/1810/point-d-eau/Puys-Sancy-Cantal/Fontaines-des-Peres/
5628;Source de la Grande Plaine;point d'eau;875;45.8065166025391;5.54468393325806;;0;http://www.refuges.info/point/5628/point-d-eau/Bugey/source-de-la-Grande-Plaine/
4130;Fontaine de Fay;point d'eau;615;45.88703;5.4067;;0;http://www.refuges.info/point/4130/point-d-eau/Bugey/Fontaine-de-Fay/
4811;Source captée de Rochereau;point d'eau;1280;45.45283;5.93915;;0;http://www.refuges.info/point/4811/point-d-eau/Chartreuse/source-captee-de-Rochereau/
1865;Source de l'Echalas;point d'eau;1700;44.7125;5.508;;0;http://www.refuges.info/point/1865/point-d-eau/Vercors/Source-de-l-Echalas/
6354;Source de Chargés;point d'eau;2210;44.6339098924799;6.38239145278931;;0;http://www.refuges.info/point/6354/point-d-eau/Ecrins/Source-de-Charges/
5672;Fontaine Finieyrols;point d'eau;1207;44.683468785278;3.13854932785034;;0;http://www.refuges.info/point/5672/point-d-eau/Aubrac-Margeride-Lozere/Fontaine-Finieyrols/
3031;Fontaine de l'Ours;point d'eau;1800;45.01136;5.55544;;0;http://www.refuges.info/point/3031/point-d-eau/Vercors/Fontaine-de-l-Ours/
3769;Source de Rocheplate;point d'eau;1200;45.1542;4.51619;;0;http://www.refuges.info/point/3769/point-d-eau/Pilat-Velay-Vivarais/Source-de-Rocheplate/
3985;Source de Fontauver;point d'eau;985;45.17643;4.54438;;0;http://www.refuges.info/point/3985/point-d-eau/Pilat-Velay-Vivarais/Source-de-Fontauver/
4007;Source de la Meouge (Font Leydier);point d'eau;875;44.18;5.53206;;0;http://www.refuges.info/point/4007/point-d-eau/Baronnies-Luberon/Source-de-la-Meouge-Font-Leydier/
3991;Source du Clausel;point d'eau;1190;44.14085;5.75085;;0;http://www.refuges.info/point/3991/point-d-eau/Baronnies-Luberon/Source-du-Clausel/
3574;Fontaine lavoir du Maillet;point d'eau;620;44.95308;5.26905;;0;http://www.refuges.info/point/3574/point-d-eau/Vercors/Fontaine-lavoir-du-Maillet/
4766;Fontaine de Colombo;point d'eau;160;42.3862;8.6864;;0;http://www.refuges.info/point/4766/point-d-eau/Corse/fontaine-de-Colombo/
6711;Source de la Gardette;point d'eau;2120;44.5974278501695;6.30767103983089;;0;http://www.refuges.info/point/6711/point-d-eau/Ecrins/Source-de-la-Gardette/
4413;Fontaine de Fialy;point d'eau;329;44.86437;1.73995;Détruit;0;http://www.refuges.info/point/4413/point-d-eau/Quercy-Rouergue/Fontaine-de-Fialy/
5903;Fontaine du pré de Pratcel;point d'eau;1450;45.4060582905777;5.91016173362732;;0;http://www.refuges.info/point/5903/point-d-eau/Chartreuse/Fontaine-du-pre-de-Pratcel/
4582;Ruisseau de l'Infernet;point d'eau;1780;44.9322;5.93196;;0;http://www.refuges.info/point/4582/point-d-eau/Taillefer-Matheysine/Ruisseau-de-l-Infernet/
6434;Source du Pas de la Porte (Mt Granier);point d'eau;1440;45.4652;5.937;;0;http://www.refuges.info/point/6434/point-d-eau/Chartreuse/Source-du-Pas-de-la-Porte-Mt-Granier/
4179;Fontaine de St Paul d'Izeaux;point d'eau;550;45.31651;5.42897;;0;http://www.refuges.info/point/4179/point-d-eau/Terres-Froides-Chambaran-Cremieu/Fontaine-de-St-Paul-d-Izeaux/
4853;Source du Hètre;point d'eau;1130;47.84371;6.90916;;0;http://www.refuges.info/point/4853/point-d-eau/Hautes-Vosges/source-du-Hetre/
4196;Source du 2e chalet de Tigneux;point d'eau;1940;45.30795;6.1097;;0;http://www.refuges.info/point/4196/point-d-eau/Belledonne/Source-du-2e-chalet-de-Tigneux/
5960;Source de la Grotte des Fées;point d'eau;1320;45.6266813967848;6.06870174407959;;0;http://www.refuges.info/point/5960/point-d-eau/Bauges/Source-de-la-Grotte-des-Fees/
4345;Schnappsbrunnen;point d'eau;0;48.59011;8.18603;;0;http://www.refuges.info/point/4345/point-d-eau/Foret-Noire/Schnappsbrunnen/
1884;2ème Source des fougères;point d'eau;894;-22.08585;166.57625;;0;http://www.refuges.info/point/1884/point-d-eau/Nouvelle-Caledonie/2eme-Source-des-fougeres/
2943;Fontaine de Périer;point d'eau;925;43.747;6.3198;;0;http://www.refuges.info/point/2943/point-d-eau/Prealpes-de-Haute-Provence/Fontaine-de-Perier/
5381;Fontaine de la Plate;point d'eau;1300;45.69958;6.04362;;0;http://www.refuges.info/point/5381/point-d-eau/Bauges/Fontaine-de-la-Plate/
2153;La Source (Les Cent Poses);point d'eau;1278;46.57193;6.11982;;0;http://www.refuges.info/point/2153/point-d-eau/Jura/La-Source-Les-Cent-Poses/
6025;Ancien lavoir de Breignes;point d'eau;372;46.0614545344172;5.42940258979797;;0;http://www.refuges.info/point/6025/point-d-eau/Bugey/Ancien-lavoir-de-Breignes/
4456;Fontaine de Bacinu;point d'eau;754;41.6273;9.14884;;0;http://www.refuges.info/point/4456/point-d-eau/Corse/Fontaine-de-Bacinu/
6673;Fontaine de Jaillères (Le Sappey);point d'eau;1030;45.2613;5.78115;;0;http://www.refuges.info/point/6673/point-d-eau/Chartreuse/Fontaine-de-Jailleres-Le-Sappey/
6300;Source du chemin Lac d'Appy;point d'eau;1375;42.8022;1.7402;;0;http://www.refuges.info/point/6300/point-d-eau/Haute-Ariege/Source-du-chemin-Lac-d-Appy/
5584;Fontaine du Lyaud 3;point d'eau;680;46.3369;6.5254;;0;http://www.refuges.info/point/5584/point-d-eau/Chablais/Fontaine-du-Lyaud-3/
6818;Cascade de la Roize;point d'eau;1040;45.3029;5.6896;;0;http://www.refuges.info/point/6818/point-d-eau/Chartreuse/Cascade-de-la-Roize/
6691;Source près Schelmenkopf;point d'eau;0;48.224;7.26359;;0;http://www.refuges.info/point/6691/point-d-eau/Hautes-Vosges/Source-pres-Schelmenkopf/
6624;Source captée de Soveria;point d'eau;490;42.35783;9.16417;;0;http://www.refuges.info/point/6624/point-d-eau/Corse/Source-captee-de-Soveria/
5573;Fontaine de Vassieux centre;point d'eau;1055;44.8954;5.3704;;0;http://www.refuges.info/point/5573/point-d-eau/Vercors/Fontaine-de-Vassieux-centre/
4873;Fontaine Saint-Michel;point d'eau;596;42.23241;9.17359;;0;http://www.refuges.info/point/4873/point-d-eau/Corse/Fontaine-Saint-Michel/
6433;Cascade du Trou du Glaz;point d'eau;1700;45.3173;5.8514;;0;http://www.refuges.info/point/6433/point-d-eau/Chartreuse/Cascade-du-Trou-du-Glaz/
4521;Fontaine du Bout;point d'eau;1390;45.33297;6.1104;;0;http://www.refuges.info/point/4521/point-d-eau/Belledonne/Fontaine-du-Bout/
2259;Bassin de la Sagne;point d'eau;1307;44.3556;6.2591;;0;http://www.refuges.info/point/2259/point-d-eau/Prealpes-de-Haute-Provence/Bassin-de-la-Sagne/
5710;Fontaine du village ruiné de La Chapelle;point d'eau;1150;45.6307891403145;6.20580554008484;;0;http://www.refuges.info/point/5710/point-d-eau/Bauges/Fontaine-du-village-ruine-de-La-Chapelle/
4486;Fontaine de Castiglione;point d'eau;724;42.41767;9.12779;;0;http://www.refuges.info/point/4486/point-d-eau/Corse/Fontaine-de-Castiglione/
6051;Fontaine des Chalets des Replens Dessus;point d'eau;1275;45.7332800530705;6.23868405818939;;0;http://www.refuges.info/point/6051/point-d-eau/Bauges/Fontaine-des-Chalets-des-Replens-Dessus/
1902;Source des platières;point d'eau;1557;45.7372;6.2034;;0;http://www.refuges.info/point/1902/point-d-eau/Bauges/Source-des-platieres/
3214;Fontaine des Chalets de la Bouchasse;point d'eau;1667;45.69406;6.28154;;0;http://www.refuges.info/point/3214/point-d-eau/Bauges/Fontaine-des-Chalets-de-la-Bouchasse/
6399;Fontaine des Evouettes;point d'eau;1560;46.2978444890407;7.3769223690033;;0;http://www.refuges.info/point/6399/point-d-eau/Diablerets-Grimsel/Fontaine-des-Evouettes/
1915;Source du télésiège de seythenex;point d'eau;1540;45.7045;6.2744;;0;http://www.refuges.info/point/1915/point-d-eau/Bauges/Source-du-telesiege-de-seythenex/
1770;Source du Berger;point d'eau;1684;45.08143;5.60798;;0;http://www.refuges.info/point/1770/point-d-eau/Vercors/Source-du-Berger/
4522;Source du Léat;point d'eau;1725;45.31549;6.10889;;0;http://www.refuges.info/point/4522/point-d-eau/Belledonne/source-du-Leat/
5848;Source des Grands Bassins;point d'eau;1290;45.6197;6.1918;;0;http://www.refuges.info/point/5848/point-d-eau/Bauges/Source-des-Grands-Bassins/
4625;Fontaine des Chalets du Creux de Lachat;point d'eau;1330;45.7233;6.03616;;0;http://www.refuges.info/point/4625/point-d-eau/Bauges/Fontaine-des-Chalets-du-Creux-de-Lachat/
2418;Fontaine de Font Renard;point d'eau;1292;45.19771;5.5339;;0;http://www.refuges.info/point/2418/point-d-eau/Vercors/Fontaine-de-Font-Renard/
3850;Captage-abreuvoir de la Croix;point d'eau;1440;44.70334;5.78019;;0;http://www.refuges.info/point/3850/point-d-eau/Devoluy-Trieves/Captage-abreuvoir-de-la-Croix/
3280;Col du Coq à côté du telesiège;point d'eau;1430;45.30247;5.83642;;0;http://www.refuges.info/point/3280/point-d-eau/Chartreuse/Col-du-Coq-a-cote-du-telesiege/
4557;Sources de Piazze;point d'eau;1800;42.2928;8.8403;;0;http://www.refuges.info/point/4557/point-d-eau/Corse/Sources-de-Piazze/
4542;Source de Candela;point d'eau;1600;42.28619;9.01936;Détruit;0;http://www.refuges.info/point/4542/point-d-eau/Corse/Source-de-Candela/
4487;Fontaine de Bonifatu;point d'eau;546;42.4424;8.85289;;0;http://www.refuges.info/point/4487/point-d-eau/Corse/Fontaine-de-Bonifatu/
5947;Source des Deux Frères;point d'eau;2180;45.8431361870504;6.77302837371826;;0;http://www.refuges.info/point/5947/point-d-eau/Mont-Blanc/Source-des-Deux-Freres/
4536;Source de Ficaghjola;point d'eau;550;42.3065;9.1289;;0;http://www.refuges.info/point/4536/point-d-eau/Corse/Source-de-Ficaghjola/
5842;Source d'Armeña (Fuente de Riancés);point d'eau;1860;42.5247164143556;0.347034931182861;;0;http://www.refuges.info/point/5842/point-d-eau/Aragon/Source-d-Armena-Fuente-de-Riances/
3718;Borne fontaine de Luminy;point d'eau;140;43.23023;5.43701;;0;http://www.refuges.info/point/3718/point-d-eau/Calanques/Borne-fontaine-de-Luminy/
6329;Fontaine de Furtolaccia;point d'eau;265;42.25078;8.767238;;0;http://www.refuges.info/point/6329/point-d-eau/Corse/Fontaine-de-Furtolaccia/
4457;Fontaine d'Apaseu;point d'eau;1164;41.59282;9.09209;;0;http://www.refuges.info/point/4457/point-d-eau/Corse/Fontaine-d-Apaseu/
3829;Fontaine à Innimond;point d'eau;890;45.78361;5.57105;;0;http://www.refuges.info/point/3829/point-d-eau/Bugey/Fontaine-a-Innimond/
4538;Source de la chapelle ruinée;point d'eau;1139;42.2973;9.0771;Détruit;0;http://www.refuges.info/point/4538/point-d-eau/Corse/Source-de-la-chapelle-ruinee/
4412;Fontaine de Mazayrac;point d'eau;308;44.82884;1.6734;;0;http://www.refuges.info/point/4412/point-d-eau/Quercy-Rouergue/Fontaine-de-Mazayrac/
4619;Caserma XXXII;point d'eau;2110;45.12294;6.68112;;0;http://www.refuges.info/point/4619/point-d-eau/Cerces-Ambin/Caserma-XXXII/
5547;Source de Paola;point d'eau;620;42.45805;9.11367;;0;http://www.refuges.info/point/5547/point-d-eau/Corse/source-de-Paola/
6771;Funtana di Minaghjo;point d'eau;1337;42.34798;9.14509;Détruit;0;http://www.refuges.info/point/6771/point-d-eau/Corse/Funtana-di-Minaghjo/
6831;Sources de l'Huveaune;point d'eau;460;43.346136;5.76262;;0;http://www.refuges.info/point/6831/point-d-eau/Ste-Victoire-Artuby-Verdon/Sources-de-l-Huveaune/
5938;Source bivouac Rosazza;point d'eau;2680;45.8945483211969;7.2799015045166;;0;http://www.refuges.info/point/5938/point-d-eau/Alpes-Pennines-Haut-Valais/Source-bivouac-Rosazza/
6715;Source du Puig del Torn;point d'eau;580;42.4373538618571;3.07599853724241;;0;http://www.refuges.info/point/6715/point-d-eau/Girona/Source-du-Puig-del-Torn/
5644;Source Alp Pralognan (Vallon Grauson);point d'eau;2418;45.6380622965216;7.41320729255676;;0;http://www.refuges.info/point/5644/point-d-eau/Mont-Cenis-Grand-Paradis/Source-Alp-Pralognan-Vallon-Grauson/
1664;Source de Font du Clos;point d'eau;1530;45.19368;5.93141;;0;http://www.refuges.info/point/1664/point-d-eau/Belledonne/Source-de-Font-du-Clos/
4859;Fontaine de Forgeassoud;point d'eau;1070;45.92503;6.38741;;0;http://www.refuges.info/point/4859/point-d-eau/Bornes-Aravis/Fontaine-de-Forgeassoud/
2779;Fontaine de la cabane de Bellefont;point d'eau;1639;45.3407667510842;5.8719402551651;;0;http://www.refuges.info/point/2779/point-d-eau/Chartreuse/Fontaine-de-la-cabane-de-Bellefont/
1857;Gare de Volvic;point d'eau;761;45.8641;3.0033;;0;http://www.refuges.info/point/1857/point-d-eau/Puys-Sancy-Cantal/Gare-de-Volvic/
5933;Source de Doizieux;point d'eau;1028;45.40933;4.57367;;0;http://www.refuges.info/point/5933/point-d-eau/Pilat-Velay-Vivarais/Source-de-Doizieux/
4150;Local sanitaire de Fond d'Urle;point d'eau;1400;44.89836;5.32104;;0;http://www.refuges.info/point/4150/point-d-eau/Vercors/Local-sanitaire-de-Fond-d-Urle/
6615;Robinet Eglise Ste Marie de Douch;point d'eau;845;43.6142;2.97886;;0;http://www.refuges.info/point/6615/point-d-eau/Espinouze-Lacaune-Montagne-Noire/Robinet-Eglise-Ste-Marie-de-Douch/
5651;Source N°3 du Mont Robinet;point d'eau;2560;45.0446309593438;7.16132640838623;;0;http://www.refuges.info/point/5651/point-d-eau/Alpes-Cottiennes/Source-N3-du-Mont-Robinet/
3723;Source du Fanjat;point d'eau;1290;44.76268;5.60782;;0;http://www.refuges.info/point/3723/point-d-eau/Vercors/Source-du-Fanjat/
3320;Fontaine de Malatra;point d'eau;1275;44.90735;5.28748;;0;http://www.refuges.info/point/3320/point-d-eau/Vercors/Fontaine-de-Malatra/
4133;Robinet Vassieux en vercors;point d'eau;1060;44.89438;5.37073;;0;http://www.refuges.info/point/4133/point-d-eau/Vercors/Robinet-Vassieux-en-vercors/
6819;Fontaine de Eransus;point d'eau;620;42.827911;-1.51117;;0;http://www.refuges.info/point/6819/point-d-eau/Pays-Basque/Fontaine-de-Eransus/
5720;Source de Privola;point d'eau;1518;44.22577;6.81792;;0;http://www.refuges.info/point/5720/point-d-eau/Mercantour-Argentera/Source-de-Privola/
4025;Source de Boules;point d'eau;1770;44.1672;6.50869;;0;http://www.refuges.info/point/4025/point-d-eau/Prealpes-de-Haute-Provence/Source-de-Boules/
5629;Source du Grand Pertuis;point d'eau;1080;45.8057986239699;5.57260036468506;;0;http://www.refuges.info/point/5629/point-d-eau/Bugey/source-du-Grand-Pertuis/
4458;Source de Bitalza;point d'eau;1044;41.59426;9.14359;;0;http://www.refuges.info/point/4458/point-d-eau/Corse/Source-de-Bitalza/
5625;Fontaine de la Picharère (Salau);point d'eau;840;42.7591364690413;1.19108319282532;;0;http://www.refuges.info/point/5625/point-d-eau/Couserans/Fontaine-de-la-Picharere-Salau/
